SKU,ON_HAND_QTY,QTY_COMMITTED,QTY_BACKORDERED,UNFULFILLED_QTY,AVAILABLE_ON_HAND_QTY,CURRENT_INVENTORY_POSITION
B86005-08-K,0,0,0,0,0,0
B86013-34,0,0,0,0,0,0
R141026-04,0,0,0,0,0,0
D101005-01,0,0,0,0,0,0
R84003-01,0,0,0,0,0,0
P84048-01-C,0,0,0,0,0,0
P109001-01,0,0,0,0,0,0
TP53009-02,0,0,0,0,0,0
P122002-01-C,1,0,0,0,1,1
R61001-01,0,0,0,0,0,0
C83006-01,0,0,0,0,0,0
D12814-01,0,0,0,0,0,0
R84003-02,0,0,0,0,0,0
D10026-01,0,0,0,0,0,0
P120017-01-C,0,0,0,0,0,0
T81002-01,0,0,0,0,0,0
B86001-34,0,0,0,0,0,0
D143016-01,0,0,0,0,0,0
C83005-01-Q2,0,0,0,0,0,0
C84004-01-S,0,0,0,0,0,0
R93002-05,0,0,0,0,0,0
PROD-008,0,0,0,0,0,0
B121007-07,0,0,0,0,0,0
B86012-20,0,0,0,0,0,0
D73004-01,0,0,0,0,0,0
TP53007-02-Q2,0,0,0,0,0,0
R84004-02,0,0,0,0,0,0
B86014-03,0,0,0,0,0,0
R141022-07,0,0,0,0,0,0
PM5007-01,0,0,0,0,0,0
TP53001-02-Q2,0,0,0,0,0,0
D94001-03,0,0,0,0,0,0
R141023-05,0,0,0,0,0,0
SS-R00019,0,0,0,0,0,0
R54011-02,0,0,0,0,0,0
D84014-02,0,0,0,0,0,0
B121009-07,0,0,0,0,0,0
D121008-02-Q2,0,0,0,0,0,0
D121008-04-Q2,5,0,0,0,5,5
TP13001-01-Q4,0,0,0,0,0,0
B15224-06,0,0,0,0,0,0
R54002-01,0,0,0,0,0,0
D60004-01-Q3,0,0,0,0,0,0
D120004-04,0,0,0,0,0,0
P56003-01,0,0,0,0,0,0
D121010-02-Q2,0,0,0,0,0,0
D143001-02,0,0,0,0,0,0
SS-D97001-02,0,0,0,0,0,0
B86005-02-K,0,0,0,0,0,0
TP53010-04,0,0,0,0,0,0
B80002-01-Q2,0,0,0,0,0,0
R141025-04,0,0,0,0,0,0
B86005-05-K,0,0,0,0,0,0
R93009-02,0,0,0,0,0,0
SS-P56040-01,0,0,0,0,0,0
SS-R00010,0,0,0,0,0,0
T61001-01,0,0,0,0,0,0
R141023-07,0,0,0,0,0,0
C63002-01-Q2,0,0,0,0,0,0
B121011-06-Q2,0,0,0,0,0,0
P54004-01,0,0,0,0,0,0
R141010-05,0,0,0,0,0,0
D126010-03,0,0,0,0,0,0
T58009-01-GW,0,0,0,0,0,0
T58007-01-K-GW,0,0,0,0,0,0
D127001-01-K,0,0,0,0,0,0
B86007-35,0,0,0,0,0,0
T57004-01-K,0,0,0,0,0,0
TP53009-07-Q2,0,0,0,0,0,0
C83007-02,0,0,0,0,0,0
SS-R00016,0,0,0,0,0,0
T139001-02,0,0,0,0,0,0
C83005-01,0,0,0,0,0,0
B87001-01,0,0,0,0,0,0
T58007-01-GW,0,0,0,0,0,0
SS-P68003-01,0,0,0,0,0,0
SS-R00023,0,0,0,0,0,0
D12811-01,0,0,0,0,0,0
R54010-02,0,0,0,0,0,0
P84056-01-C,0,0,0,0,0,0
B86003-10-K,0,0,0,0,0,0
B86006-03-K,0,0,0,0,0,0
TP53001-07,0,0,0,0,0,0
B86019-34,0,0,0,0,0,0
P141008-01-C,0,0,0,0,0,0
R92003-01-K,0,0,0,0,0,0
R141016-02,0,0,0,0,0,0
D77002-01,0,0,0,0,0,0
D84002-02-Q6,0,0,0,0,0,0
T56003-01,0,0,0,0,0,0
R92002-02,0,0,0,0,0,0
SS-C10022-01,0,0,0,0,0,0
TP53008-05-K,0,0,0,0,0,0
TP53001-05,0,0,0,0,0,0
R54007-02,0,0,0,0,0,0
SS-P54012-01-C,0,0,0,0,0,0
B86001-10-K,0,0,0,0,0,0
D12813-01,0,0,0,0,0,0
R141020-08,0,0,0,0,0,0
D124002-03-Q2,0,0,0,0,0,0
TP53001-05-Q2,0,0,0,0,0,0
PROD-005,0,0,0,0,0,0
D124002-04-Q2,0,0,0,0,0,0
T58015-01-GW,0,0,0,0,0,0
P71001-02,0,0,0,0,0,0
TP53001-04,0,0,0,0,0,0
D12802-01,0,0,0,0,0,0
T57004-02-K,0,0,0,0,0,0
T62006-01-B,0,0,0,0,0,0
R84004-03,0,0,0,0,0,0
R93001-04,0,0,0,0,0,0
PROD-006,0,0,0,0,0,0
D121007-04-Q2,1,0,0,0,1,1
T58026-01-T,0,0,0,0,0,0
B86001-35,0,0,0,0,0,0
SS-R0004,0,0,0,0,0,0
B86016-07-K,0,0,0,0,0,0
R88002-04,0,0,0,0,0,0
PROD-010,0,0,0,0,0,0
R141024-06,0,0,0,0,0,0
SS-R00030,0,0,0,0,0,0
T58027-01-GW,0,0,0,0,0,0
SS-R00041,0,0,0,0,0,0
B66008-02-K,0,0,0,0,0,0
P84022-01-C,0,0,0,0,0,0
R54007-01,0,0,0,0,0,0
B87006-01,0,0,0,0,0,0
D101003-02-K,0,0,0,0,0,0
T58024-01-T,0,0,0,0,0,0
SS-R0022,0,0,0,0,0,0
SS-R0001,0,0,0,0,0,0
T56002-02,0,0,0,0,0,0
R141023-04,0,0,0,0,0,0
TP53004-04,0,0,0,0,0,0
B86002-07-K,0,0,0,0,0,0
B121009-06,0,0,0,0,0,0
B121002-06,0,0,0,0,0,0
R141012-04,0,0,0,0,0,0
B86010-28,0,0,0,0,0,0
SS-R00040,0,0,0,0,0,0
R141010-07,0,0,0,0,0,0
R141010-01,0,0,0,0,0,0
P56004-01,0,0,0,0,0,0
B86004-02-K,0,0,0,0,0,0
R141027-04,0,0,0,0,0,0
C10027-01,0,0,0,0,0,0
SSP1000-02,0,0,0,0,0,0
SC0001-40,0,0,0,0,0,0
D143003-02,0,0,0,0,0,0
T95001-02,0,0,0,0,0,0
B86100-15,0,0,0,0,0,0
TP53004-01,0,0,0,0,0,0
D120004-02,0,0,0,0,0,0
R93001-03,0,0,0,0,0,0
D121002-01-Q2,0,0,0,0,0,0
B120010-02,0,0,0,0,0,0
T112001-01-GW,0,0,0,0,0,0
D121001-04-Q2,0,0,0,0,0,0
B15220-06,0,0,0,0,0,0
T12002-02-GW,0,0,0,0,0,0
B86003-34,0,0,0,0,0,0
T58015-01-K-1,0,0,0,0,0,0
P56038-02,0,0,0,0,0,0
D12809-01,0,0,0,0,0,0
B86003-09-K,0,0,0,0,0,0
B15217-02,0,0,0,0,0,0
T58013-04-T,0,0,0,0,0,0
D77005-01,0,0,0,0,0,0
TP53010-03,0,0,0,0,0,0
B86009-34,0,0,0,0,0,0
B86103-11-K,0,0,0,0,0,0
D62012-01-K,50,0,0,0,50,50
R54005-02,0,0,0,0,0,0
D121007-03-Q2,0,0,0,0,0,0
B86024-35,0,0,0,0,0,0
TP53001-04-Q2,0,0,0,0,0,0
T112003-01-GW,0,0,0,0,0,0
D143002-02,0,0,0,0,0,0
T112001-01,0,0,0,0,0,0
B10007-02,0,0,0,0,0,0
SS-B86014-04,0,0,0,0,0,0
R66002-01,0,0,0,0,0,0
B86100-03,0,0,0,0,0,0
P84019-02-C,0,0,0,0,0,0
T12001-01-GW,0,0,0,0,0,0
D74003-01-K,0,0,0,0,0,0
SS-R00025,0,0,0,0,0,0
B86103-13-K,0,0,0,0,0,0
TP53001-07-Q2,0,0,0,0,0,0
D127001-03-Q2,0,0,0,0,0,0
B86017-35,0,0,0,0,0,0
D94001-04,0,0,0,0,0,0
D74008-01-K,0,0,0,0,0,0
B86021-07,0,0,0,0,0,0
FAB-LIB-0002,0,0,0,0,0,0
D136001-01,0,0,0,0,0,0
P56050-01-C,0,0,0,0,0,0
D69009-01-Q4,0,0,0,0,0,0
T58025-01,0,0,0,0,0,0
C10001-04-C,0,0,0,0,0,0
B100003-03,0,0,0,0,0,0
D69002-01,0,0,0,0,0,0
002560062-016-U-S-006,0,0,0,0,0,0
R94001-01,0,0,0,0,0,0
R126008-01,0,0,0,0,0,0
R88010-04,0,0,0,0,0,0
C79003-01,0,0,0,0,0,0
R88014-05,0,0,0,0,0,0
P84036-04-C,0,0,0,0,0,0
R61007-02,0,0,0,0,0,0
B80002-01-K,0,0,0,0,0,0
D121012-01,0,0,0,0,0,0
D112001-02,0,0,0,0,0,0
R93030-08,0,0,0,0,0,0
F97022-01,0,0,0,0,0,0
TP13002-03,0,0,0,0,0,0
B121003-02,0,0,0,0,0,0
C77001-01,0,0,0,0,0,0
D690010-02-NY,0,0,0,0,0,0
R88035-03,0,0,0,0,0,0
A65037-01,0,0,0,0,0,0
P58013-01-C,0,0,0,0,0,0
B121007-04,0,0,0,0,0,0
R114003-03,0,0,0,0,0,0
D73003-01,0,0,0,0,0,0
D119009-01,0,0,0,0,0,0
R61008-02,0,0,0,0,0,0
R61007-07,0,0,0,0,0,0
R126007-04,0,0,0,0,0,0
R120047-01,0,0,0,0,0,0
R88029-03,0,0,0,0,0,0
R88029-01,0,0,0,0,0,0
P100002-01-C,0,0,0,0,0,0
T12002-08,0,0,0,0,0,0
P56063-01-C,0,0,0,0,0,0
R120027-03,0,0,0,0,0,0
TP13004-01,0,0,0,0,0,0
R88035-05,0,0,0,0,0,0
B86102-08,0,0,0,0,0,0
R88006-02,0,0,0,0,0,0
R54023-02,0,0,0,0,0,0
P84052-01-C,0,0,0,0,0,0
R106002-01,0,0,0,0,0,0
T62005-01,0,0,0,0,0,0
D140012-01,0,0,0,0,0,0
B86101-02,0,0,0,0,0,0
D121009-01-Q2,0,0,0,0,0,0
C130001-01,0,0,0,0,0,0
R120007-04,0,0,0,0,0,0
FAB-LIB-0004,0,0,0,0,0,0
B145003-01,0,0,0,0,0,0
R54027-03,0,0,0,0,0,0
B86102-05,0,0,0,0,0,0
P112001-01-C,0,0,0,0,0,0
B121005-02,0,0,0,0,0,0
R112002-02,0,0,0,0,0,0
P84012-01-C,0,0,0,0,0,0
R120001-03,0,0,0,0,0,0
R88035-01,0,0,0,0,0,0
B60002-01,0,0,0,0,0,0
P122007-02-C,0,0,0,0,0,0
B86101-20,0,0,0,0,0,0
D119013-01-K,0,0,0,0,0,0
B100006-01,0,0,0,0,0,0
T84010-01,0,0,0,0,0,0
T58044-01,0,0,0,0,0,0
R61007-03,0,0,0,0,0,0
D97002-02,0,0,0,0,0,0
A65007-01,0,0,0,0,0,0
R88008-03,0,0,0,0,0,0
F97020-02-F,0,0,0,0,0,0
D12818-01-NY,0,0,0,0,0,0
0118316-010-U-W-005,0,0,0,0,0,0
R93007-02,0,0,0,0,0,0
B84004-02,0,0,0,0,0,0
A65021-01,0,0,0,0,0,0
D86002-02,0,0,0,0,0,0
D84018-01,0,0,0,0,0,0
B121008-02,0,0,0,0,0,0
B86019-20,0,0,0,0,0,0
D116001-02,0,0,0,0,0,0
B60002-02,0,0,0,0,0,0
D74006-01,0,0,0,0,0,0
B121014-02,0,0,0,0,0,0
00004556-001-KI-W-004-B2,0,0,0,0,0,0
B86021-20,0,0,0,0,0,0
D119002-01,0,0,0,0,0,0
PM5005-01,0,0,0,0,0,0
D86003-01,0,0,0,0,0,0
PM1001-24,0,0,0,0,0,0
A65096-01,0,0,0,0,0,0
B86019-18,0,0,0,0,0,0
T58034-01,0,0,0,0,0,0
PM5003-02,0,0,0,0,0,0
R120021-02,0,0,0,0,0,0
R112001-03,0,0,0,0,0,0
D126001-03,0,0,0,0,0,0
D140014-01,0,0,0,0,0,0
R112003-01,0,0,0,0,0,0
R88014-01,0,0,0,0,0,0
A65039-01,0,0,0,0,0,0
D73012-02,0,0,0,0,0,0
R93017-06,0,0,0,0,0,0
R54023-04,0,0,0,0,0,0
D69008-01,0,0,0,0,0,0
D126001-05,0,0,0,0,0,0
R120028-04,0,0,0,0,0,0
R126004-02,0,0,0,0,0,0
F151001-01,0,0,0,0,0,0
D86006-02,0,0,0,0,0,0
P56067-01-C,0,0,0,0,0,0
R54030-05,0,0,0,0,0,0
C79001-01,0,0,0,0,0,0
B86101-21,0,0,0,0,0,0
FAB-LIB-0003,0,0,0,0,0,0
R120007-01,0,0,0,0,0,0
0118316-011-MD-S-007,0,0,0,0,0,0
PM1001-58,0,0,0,0,0,0
D121017-07,0,0,0,0,0,0
0118316-008-U-W-005,0,0,0,0,0,0
R112002-03,0,0,0,0,0,0
B86015-17,0,0,0,0,0,0
R93013-03,0,0,0,0,0,0
0118316-010-U-W-006,0,0,0,0,0,0
R84011-03,0,0,0,0,0,0
D121011-03,0,0,0,0,0,0
D121004-01-Q2,0,0,0,0,0,0
T139006-01,0,0,0,0,0,0
TP69001-01,0,0,0,0,0,0
R120033-05,0,0,0,0,0,0
0118316-010-U-W-007,0,0,0,0,0,0
P58006-02-C,0,0,0,0,0,0
B86012-22,0,0,0,0,0,0
D121002-02,0,0,0,0,0,0
P84036-05-C,0,0,0,0,0,0
R112001-01,0,0,0,0,0,0
R120043-08,0,0,0,0,0,0
D69003-01,0,0,0,0,0,0
F97020-02,0,0,0,0,0,0
00004556-001-KI-W-004-B1,0,0,0,0,0,0
F97022-02-F,0,0,0,0,0,0
P56070-02-C,0,0,0,0,0,0
B100004-01,0,0,0,0,0,0
T58028-01,0,0,0,0,0,0
B112001-01,0,0,0,0,0,0
B86009-23,0,0,0,0,0,0
D142001-04,0,0,0,0,0,0
D74006-02,0,0,0,0,0,0
P56061-01-C,0,0,0,0,0,0
S83004-01-C,0,0,0,0,0,0
D125003-01,0,0,0,0,0,0
P84019-04-C,0,0,0,0,0,0
R94001-07,0,0,0,0,0,0
0118316-008-U-W-007,0,0,0,0,0,0
R88027-01,0,0,0,0,0,0
R54020-02,0,0,0,0,0,0
R106001-06,0,0,0,0,0,0
0118316-011-LG-S-004,0,0,0,0,0,0
T13005-02,0,0,0,0,0,0
P97003-01-C,0,0,0,0,0,0
A65102-01,0,0,0,0,0,0
R88022-01,0,0,0,0,0,0
A65003-01,0,0,0,0,0,0
B86019-23,0,0,0,0,0,0
B86016-22,0,0,0,0,0,0
PM5001-02,0,0,0,0,0,0
A65016-01,0,0,0,0,0,0
D121006-02,0,0,0,0,0,0
R93007-03,0,0,0,0,0,0
P84019-05-C,0,0,0,0,0,0
R120008-01,0,0,0,0,0,0
002560062-015-U-S-004,0,0,0,0,0,0
S83006-02,0,0,0,0,0,0
R93017-10,0,0,0,0,0,0
R120043-06,0,0,0,0,0,0
T72001-01,0,0,0,0,0,0
00004556-001-QU-W-002-B1,0,0,0,0,0,0
P58008-01-C,0,0,0,0,0,0
A65089-01,0,0,0,0,0,0
B86019-17,0,0,0,0,0,0
B86100-12,0,0,0,0,0,0
TP13005-04-Q4,0,0,0,0,0,0
D73010-01,0,0,0,0,0,0
R88008-01,0,0,0,0,0,0
C83001-02,0,0,0,0,0,0
R93046-01,0,0,0,0,0,0
A65036-01,0,0,0,0,0,0
B86021-16,0,0,0,0,0,0
A65074-01,0,0,0,0,0,0
R120031-08,0,0,0,0,0,0
R88007-03,0,0,0,0,0,0
R120024-02,0,0,0,0,0,0
D121002-02-Q2,0,0,0,0,0,0
R120035-04,0,0,0,0,0,0
R54003-02,0,0,0,0,0,0
R88032-04,0,0,0,0,0,0
D121016-05,0,0,0,0,0,0
C77002-01,0,0,0,0,0,0
P84030-01-C,0,0,0,0,0,0
B86101-11,0,0,0,0,0,0
B86102-24,0,0,0,0,0,0
D125005-01,0,0,0,0,0,0
D121020-05,0,0,0,0,0,0
F97019-02-C,0,0,0,0,0,0
R120049-05,0,0,0,0,0,0
A65080-01,0,0,0,0,0,0
R93020-02,0,0,0,0,0,0
A65009-01,0,0,0,0,0,0
00004556-004-QU-S-002-B1,0,0,0,0,0,0
B121014-03,0,0,0,0,0,0
R120026-04,0,0,0,0,0,0
B86015-20,0,0,0,0,0,0
R93008-01,0,0,0,0,0,0
R120030-08,0,0,0,0,0,0
S83005-01,0,0,0,0,0,0
FAB-JB-003,0,0,0,0,0,0
B86021-05,0,0,0,0,0,0
A65045-01,0,0,0,0,0,0
TP13004-01-02,0,0,0,0,0,0
R88030-01,0,0,0,0,0,0
R54022-01,0,0,0,0,0,0
GC0001-01,0,0,0,0,0,0
PM5003-01,0,0,0,0,0,0
R84009-04,0,0,0,0,0,0
P84037-02-C,0,0,0,0,0,0
R88033-08,0,0,0,0,0,0
B132004-01,0,0,0,0,0,0
R120001-05,0,0,0,0,0,0
FAB-CRY-008,0,0,0,0,0,0
P84042-01-C,0,0,0,0,0,0
A65069-01,0,0,0,0,0,0
P84017-01-C,0,0,0,0,0,0
B86002-17,0,0,0,0,0,0
R88002-03,0,0,0,0,0,0
R93015-07,0,0,0,0,0,0
R88034-06,0,0,0,0,0,0
R120003-07,0,0,0,0,0,0
A65013-01,0,0,0,0,0,0
A65057-01,0,0,0,0,0,0
R106001-01,0,0,0,0,0,0
LTH-MG-002,0,0,0,0,0,0
R120010-04,0,0,0,0,0,0
T58027-01,0,0,0,0,0,0
R88002-01,0,0,0,0,0,0
PM5002-02,0,0,0,0,0,0
00004556-009-QU-S-005-B2,0,0,0,0,0,0
B86101-01,0,0,0,0,0,0
R126008-04,0,0,0,0,0,0
C97009-01-T,0,0,0,0,0,0
R84002-05,0,0,0,0,0,0
R88022-02,0,0,0,0,0,0
B121003-04,0,0,0,0,0,0
00004556-001-QU-W-002-B2,0,0,0,0,0,0
D69001-01,0,0,0,0,0,0
R88007-01,0,0,0,0,0,0
R93020-01,0,0,0,0,0,0
R120006-01,0,0,0,0,0,0
A65084-01,0,0,0,0,0,0
D119012-01,0,0,0,0,0,0
0118316-008-U-W-004,0,0,0,0,0,0
D73008-02-M,0,0,0,0,0,0
T123001-01,0,0,0,0,0,0
R120042-03,0,0,0,0,0,0
A65086-01,0,0,0,0,0,0
R93044-03,0,0,0,0,0,0
R92001-01,0,0,0,0,0,0
R84002-02,0,0,0,0,0,0
R93023-01,0,0,0,0,0,0
P56023-01-C,0,0,0,0,0,0
F97022-01-F,0,0,0,0,0,0
S83002-01,0,0,0,0,0,0
R88010-02,0,0,0,0,0,0
B86003-20,0,0,0,0,0,0
R54019-02,0,0,0,0,0,0
D69004-01,0,0,0,0,0,0
P56052-01-C,0,0,0,0,0,0
P141001-03-C,0,0,0,0,0,0
B86017-23,0,0,0,0,0,0
T58012-02,0,0,0,0,0,0
R120003-05,0,0,0,0,0,0
TP70001-01,0,0,0,0,0,0
P81008-02-C,0,0,0,0,0,0
D115004-01,0,0,0,0,0,0
P56066-01-C,0,0,0,0,0,0
R92001-04,0,0,0,0,0,0
B86102-19,0,0,0,0,0,0
R120028-05,0,0,0,0,0,0
P100001-02-C,0,0,0,0,0,0
R120022-03,0,0,0,0,0,0
R88028-02,0,0,0,0,0,0
R93008-02,0,0,0,0,0,0
P56058-01-C,0,0,0,0,0,0
D73008-02-S,0,0,0,0,0,0
B86010-22,0,0,0,0,0,0
B86008-23,0,0,0,0,0,0
B86102-25,0,0,0,0,0,0
R88028-04,0,0,0,0,0,0
C97009-03-T,0,0,0,0,0,0
R120007-06,0,0,0,0,0,0
A65000-02,0,0,0,0,0,0
R120041-05,0,0,0,0,0,0
R54030-01,0,0,0,0,0,0
01027841-013-U-A-000,0,0,0,0,0,0
01027841-012-KI-B-000,0,0,0,0,0,0
R112004-02,0,0,0,0,0,0
P56070-01-C,0,0,0,0,0,0
0118316-010-U-W-004,0,0,0,0,0,0
P84037-01-C,0,0,0,0,0,0
FAB-CRY-010,0,0,0,0,0,0
B86102-17,0,0,0,0,0,0
R88034-02,0,0,0,0,0,0
R93015-05,0,0,0,0,0,0
R88026-02,0,0,0,0,0,0
R88006-03,0,0,0,0,0,0
A65095-01,0,0,0,0,0,0
D86004-03,0,0,0,0,0,0
D126001-04,0,0,0,0,0,0
R54024-02,0,0,0,0,0,0
R54013-04,0,0,0,0,0,0
D56038-01,0,0,0,0,0,0
R84001-03,0,0,0,0,0,0
R106001-02,0,0,0,0,0,0
P112005-01-C,0,0,0,0,0,0
R88009-03,0,0,0,0,0,0
R120031-06,0,0,0,0,0,0
R88024-01,0,0,0,0,0,0
R84010-05,0,0,0,0,0,0
R120010-02,0,0,0,0,0,0
D119013-01,0,0,0,0,0,0
F97020-01,0,0,0,0,0,0
R88010-05,0,0,0,0,0,0
R120022-02,0,0,0,0,0,0
R120049-07,0,0,0,0,0,0
R120030-05,0,0,0,0,0,0
R61002-01,0,0,0,0,0,0
F151002-02,0,0,0,0,0,0
A65075-01,0,0,0,0,0,0
R93007-05,0,0,0,0,0,0
P81004-01-C,0,0,0,0,0,0
R88026-06,0,0,0,0,0,0
B86020-21,0,0,0,0,0,0
R120003-02,0,0,0,0,0,0
D121003-02-Q2,0,0,0,0,0,0
B121022-04,0,0,0,0,0,0
D119005-01,0,0,0,0,0,0
R84011-04,0,0,0,0,0,0
P20001-40,0,0,0,0,0,0
B121010-02,0,0,0,0,0,0
B86012-24,0,0,0,0,0,0
P84036-02-C,0,0,0,0,0,0
D84020-02,0,0,0,0,0,0
R120018-08,0,0,0,0,0,0
A65056-01,0,0,0,0,0,0
B86020-23,0,0,0,0,0,0
R120016-05,0,0,0,0,0,0
P109002-01-C,0,0,0,0,0,0
B86023-08,0,0,0,0,0,0
B86017-20,0,0,0,0,0,0
PROD-001,0,0,0,0,0,0
B86102-16,0,0,0,0,0,0
S83006-02-C,0,0,0,0,0,0
D84012-01,0,0,0,0,0,0
P68014-01-C,0,0,0,0,0,0
T62004-01,0,0,0,0,0,0
00004556-009-QU-S-005-B3,0,0,0,0,0,0
P84035-01-C,0,0,0,0,0,0
R92004-03,0,0,0,0,0,0
T58002-01-GW,0,0,0,0,0,0
R54029-02,0,0,0,0,0,0
B86014-20,0,0,0,0,0,0
B66010-01-NY,0,0,0,0,0,0
P81002-01-C,0,0,0,0,0,0
P56044-02-C,0,0,0,0,0,0
B121023-05,0,0,0,0,0,0
P84027-01-C,0,0,0,0,0,0
B86022-09,0,0,0,0,0,0
D84020-01,0,0,0,0,0,0
R126001-04,0,0,0,0,0,0
R120005-01,0,0,0,0,0,0
D74005-02,0,0,0,0,0,0
D116002-01,0,0,0,0,0,0
D73009-01,0,0,0,0,0,0
R120048-02,0,0,0,0,0,0
R88014-02,0,0,0,0,0,0
R93029-04,0,0,0,0,0,0
D121014-06,0,0,0,0,0,0
A65000-12,0,0,0,0,0,0
D121016-07,0,0,0,0,0,0
B112002-02,0,0,0,0,0,0
A65000-03,0,0,0,0,0,0
R93024-01,0,0,0,0,0,0
D84012-02,0,0,0,0,0,0
B10004-01,0,0,0,0,0,0
D121001-02,0,0,0,0,0,0
P84003-01-C,0,0,0,0,0,0
R120014-03,0,0,0,0,0,0
R120022-05,0,0,0,0,0,0
A65004-01,0,0,0,0,0,0
F97020-02-C,0,0,0,0,0,0
R120029-01,0,0,0,0,0,0
F97019-01-F,0,0,0,0,0,0
R14001-02,0,0,0,0,0,0
B121022-03,0,0,0,0,0,0
R120019-02,0,0,0,0,0,0
D119018-01,0,0,0,0,0,0
S125001-01,0,0,0,0,0,0
B121005-01,0,0,0,0,0,0
A65076-01,0,0,0,0,0,0
R120011-02,0,0,0,0,0,0
P84039-01-C,0,0,0,0,0,0
FAB-JB-002,0,0,0,0,0,0
FAB-CRY-011,0,0,0,0,0,0
R54017-01,0,0,0,0,0,0
R106003-05,0,0,0,0,0,0
R88032-06,0,0,0,0,0,0
R94001-04,0,0,0,0,0,0
00004556-001-QU-W-002-B3,0,0,0,0,0,0
D86003-03,0,0,0,0,0,0
P56058-02-C,0,0,0,0,0,0
B121011-04,0,0,0,0,0,0
00004556-009-QU-S-005-B1,0,0,0,0,0,0
R00002-03,0,0,0,0,0,0
B86013-21,0,0,0,0,0,0
R54021-01,0,0,0,0,0,0
R120014-01,0,0,0,0,0,0
A65097-01,0,0,0,0,0,0
R93015-06,0,0,0,0,0,0
R61005-01,0,0,0,0,0,0
FAB-JB-001,0,0,0,0,0,0
FAB-CRY-012,0,0,0,0,0,0
R120002-05,0,0,0,0,0,0
B121005-03,0,0,0,0,0,0
B86102-04,0,0,0,0,0,0
R114004-03,0,0,0,0,0,0
R120034-08,0,0,0,0,0,0
A65006-01,0,0,0,0,0,0
D73008-01-M,0,0,0,0,0,0
C79001-02,0,0,0,0,0,0
R120001-01,0,0,0,0,0,0
R120049-02,0,0,0,0,0,0
R120028-06,0,0,0,0,0,0
D73013-01,0,0,0,0,0,0
B121013-04,0,0,0,0,0,0
R120021-01,0,0,0,0,0,0
R88005-01,0,0,0,0,0,0
T112002-02,0,0,0,0,0,0
R120018-07,0,0,0,0,0,0
R114004-02,0,0,0,0,0,0
A65055-01,0,0,0,0,0,0
D112001-01,0,0,0,0,0,0
P141003-02-C,0,0,0,0,0,0
R120034-07,0,0,0,0,0,0
B117001-24,0,0,0,0,0,0
B145004-01,0,0,0,0,0,0
A65010-01,0,0,0,0,0,0
B132001-04,0,0,0,0,0,0
T54001-01-K,0,0,0,0,0,0
D73008-01-S,0,0,0,0,0,0
T56006-01,0,0,0,0,0,0
R120033-08,0,0,0,0,0,0
P108002-01-C,0,0,0,0,0,0
R126001-02,0,0,0,0,0,0
B86103-23,0,0,0,0,0,0
B86102-01,0,0,0,0,0,0
B121001-05,0,0,0,0,0,0
A65038-01,0,0,0,0,0,0
T84008-01,0,0,0,0,0,0
B86016-20,0,0,0,0,0,0
R120017-07,0,0,0,0,0,0
A65033-01,0,0,0,0,0,0
F151001-02,0,0,0,0,0,0
A65054-01,0,0,0,0,0,0
R120021-03,0,0,0,0,0,0
A65041-01,0,0,0,0,0,0
D141001-01,0,0,0,0,0,0
R112004-03,0,0,0,0,0,0
D121017-06,0,0,0,0,0,0
P84019-01-C,0,0,0,0,0,0
0118316-011-MD-S-005,0,0,0,0,0,0
P84028-01-C,0,0,0,0,0,0
R120023-03,0,0,0,0,0,0
S83004-01,0,0,0,0,0,0
T58030-01,0,0,0,0,0,0
R88015-03,0,0,0,0,0,0
R54006-01,0,0,0,0,0,0
R106001-05,0,0,0,0,0,0
R120007-03,0,0,0,0,0,0
D10027-01,0,0,0,0,0,0
C97008-01,0,0,0,0,0,0
D142001-02,0,0,0,0,0,0
R88003-06,0,0,0,0,0,0
P112004-02,0,0,0,0,0,0
R93003-02,0,0,0,0,0,0
B86022-07,0,0,0,0,0,0
B86102-02,0,0,0,0,0,0
R120029-06,0,0,0,0,0,0
D73017-01,0,0,0,0,0,0
R120016-03,0,0,0,0,0,0
R72007-01,0,0,0,0,0,0
B100003-01,0,0,0,0,0,0
R88033-02,0,0,0,0,0,0
F97015-01,0,0,0,0,0,0
0118316-005-U-S-007,0,0,0,0,0,0
A65046-01,0,0,0,0,0,0
R88011-02,0,0,0,0,0,0
R88025-06,0,0,0,0,0,0
R93018-03,0,0,0,0,0,0
R88019-01,0,0,0,0,0,0
R120015-01,0,0,0,0,0,0
B121003-03,0,0,0,0,0,0
R54019-03,0,0,0,0,0,0
FAB-LIB-0005,0,0,0,0,0,0
B86021-26,0,0,0,0,0,0
D121002-01,0,0,0,0,0,0
P123006-03-C,0,0,0,0,0,0
B112001-02,0,0,0,0,0,0
R61009-02,0,0,0,0,0,0
0118316-005-U-S-006,0,0,0,0,0,0
R120010-05,0,0,0,0,0,0
S104005-01,0,0,0,0,0,0
R88006-01,0,0,0,0,0,0
R121001-01,0,0,0,0,0,0
B60009-02,0,0,0,0,0,0
D70005-02-P,0,0,0,0,0,0
B86102-09,0,0,0,0,0,0
T58013-05,0,0,0,0,0,0
B86016-21,0,0,0,0,0,0
R88035-06,0,0,0,0,0,0
R120023-04,0,0,0,0,0,0
R88015-04,0,0,0,0,0,0
R120018-04,0,0,0,0,0,0
C79002-01,0,0,0,0,0,0
D119008-02,0,0,0,0,0,0
B86009-21,0,0,0,0,0,0
R120011-03,0,0,0,0,0,0
